ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
CC	GO:0099501	exocytic vesicle membrane	7/663	172/28829	0.0406976744186047	1.76964291977972	1.5532436025513	0.103041818366126	0.323341717473255	0.271607042677534	Rab26/Vamp3/Mctp1/Sypl2/Rac1/Sh3gl2/Rab4a	7
CC	GO:0000242	pericentriolar material	2/663	24/28829	0.0833333333333333	3.62355455002514	1.97270985036903	0.104591498147162	0.323341717473255	0.271607042677534	Rac1/Dyrk3	2
CC	GO:0033268	node of Ranvier	2/663	24/28829	0.0833333333333333	3.62355455002514	1.97270985036903	0.104591498147162	0.323341717473255	0.271607042677534	Myoc/Spock1	2
CC	GO:0043230	extracellular organelle	6/663	140/28829	0.0428571428571429	1.86354234001293	1.57141676487682	0.104762716461335	0.323341717473255	0.271607042677534	Myoc/Cubn/Slc9a3/Cd63/Rab4a/Slc2a4	6
CC	GO:0065010	extracellular membrane-bounded organelle	6/663	140/28829	0.0428571428571429	1.86354234001293	1.57141676487682	0.104762716461335	0.323341717473255	0.271607042677534	Myoc/Cubn/Slc9a3/Cd63/Rab4a/Slc2a4	6
CC	GO:0005876	spindle microtubule	4/663	79/28829	0.0506329113924051	2.20165339748363	1.64087414987483	0.108903715221552	0.333511473575634	0.280149637803532	Kif11/Birc5/Parp4/Haus2	4
CC	GO:0043197	dendritic spine	9/663	243/28829	0.037037037037037	1.61046868890006	1.46619343068344	0.109911033692453	0.333511473575634	0.280149637803532	Shisa8/Rapgef4/Dlgap2/Synpo/Itgb1/Ctnnd1/Abi3bp/Rac1/Psmc2	9
CC	GO:0016528	sarcoplasm	5/663	110/28829	0.0454545454545455	1.97648430001371	1.57426697259831	0.110105049021433	0.333511473575634	0.280149637803532	Thbs1/Cavin4/Fabp3/Spock1/Slc2a4	5
CC	GO:0043679	axon terminus	8/663	209/28829	0.0382775119617225	1.66440783159049	1.47902155966625	0.11072580922711	0.333511473575634	0.280149637803532	Flrt3/Rapgef4/Adcyap1/Mical1/Kcnip3/Pcsk1/Th/Kcnc4	8
CC	GO:0097449	astrocyte projection	2/663	25/28829	0.08	3.47861236802413	1.90218892633548	0.112024100321761	0.334683754890782	0.281134354108257	Ezr/Slc7a11	2
CC	GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	3/663	51/28829	0.0588235294117647	2.55780321178245	1.70831837493199	0.112453741643303	0.334683754890782	0.281134354108257	Gnai3/Gnal/Myd88	3
CC	GO:0099568	cytoplasmic region	12/663	351/28829	0.0341880341880342	1.4865864820616	1.40721445757313	0.113340773102579	0.335327731072719	0.281675294101084	Gli2/Nme7/Ctnnd1/Phldb1/Ribc1/Pqbp1/Cfap54/Atg16l1/Dnah8/Cfap119/Odad1/Dnai2	12
CC	GO:0043209	myelin sheath	8/663	211/28829	0.037914691943128	1.64863145403987	1.45084503035553	0.115187096657324	0.337220472242649	0.283265196683825	Rap1a/Myoc/Ezr/Itgb1/Tagln3/Rala/Hspa2/Ywhag	8
CC	GO:0032421	stereocilium bundle	4/663	81/28829	0.0493827160493827	2.14729158520008	1.5864044996927	0.11650514683715	0.337220472242649	0.283265196683825	Pdzd7/Pls1/Rac1/Tprn	4
CC	GO:0005765	lysosomal membrane	11/663	317/28829	0.0347003154574132	1.50886183155621	1.39771008930039	0.116678283395956	0.337220472242649	0.283265196683825	Rragc/Anxa6/Cubn/Ubxn6/Tmem192/Oca2/H2-Ab1/Cd63/Atg16l1/Slc15a4/Vps13a	11
CC	GO:0098852	lytic vacuole membrane	11/663	317/28829	0.0347003154574132	1.50886183155621	1.39771008930039	0.116678283395956	0.337220472242649	0.283265196683825	Rragc/Anxa6/Cubn/Ubxn6/Tmem192/Oca2/H2-Ab1/Cd63/Atg16l1/Slc15a4/Vps13a	11
CC	GO:0001772	immunological synapse	3/663	52/28829	0.0576923076923077	2.50861468847894	1.67054692270246	0.11741192771088	0.337390596870346	0.283408101371091	Cracr2a/Ezr/Lat	3
CC	GO:0022624	proteasome accessory complex	2/663	26/28829	0.0769230769230769	3.34481958463859	1.83518004399922	0.119588722531341	0.339804189263676	0.285435518981488	Psmc2/Adrm1b	2
CC	GO:0032993	protein-DNA complex	9/663	248/28829	0.0362903225806452	1.57799956210772	1.40254263918287	0.120290682999341	0.339804189263676	0.285435518981488	H3c11/H4c2/Macroh2a2/Myzap/Nfe2l2/Kcnip3/Nfya/H2az2/Ddit3	9
CC	GO:0044309	neuron spine	9/663	248/28829	0.0362903225806452	1.57799956210772	1.40254263918287	0.120290682999341	0.339804189263676	0.285435518981488	Shisa8/Rapgef4/Dlgap2/Synpo/Itgb1/Ctnnd1/Abi3bp/Rac1/Psmc2	9
CC	GO:0099092	postsynaptic density, intracellular component	3/663	53/28829	0.0566037735849057	2.46128233586613	1.63364726622558	0.122450176672501	0.343961170428375	0.288927383159835	Dlgap2/Ctnnd1/Slc30a1	3
CC	GO:0098845	postsynaptic endosome	2/663	27/28829	0.0740740740740741	3.22093737780012	1.77136600500543	0.127275385106451	0.353099239933093	0.296603361543798	Rab11fip3/Rab4a	2
CC	GO:0031519	PcG protein complex	3/663	54/28829	0.0555555555555556	2.41570303335009	1.59758071655731	0.127565916241465	0.353099239933093	0.296603361543798	Ring1/Cbx2/Rybp-ps	3
CC	GO:0072686	mitotic spindle	7/663	182/28829	0.0384615384615385	1.67240979231929	1.3961483996251	0.12782192485578	0.353099239933093	0.296603361543798	Cdc6/Kif11/Kat14/Cdc14b/Haus2/Nusap1/Aspm	7
CC	GO:0032588	trans-Golgi network membrane	3/663	55/28829	0.0545454545454545	2.37178116001645	1.56231100697105	0.132756564487804	0.364715836504956	0.306361302664163	Cracr2a/Cabp7/Rab11fip3	3
CC	GO:0016514	SWI/SNF complex	2/663	28/28829	0.0714285714285714	3.10590390002155	1.71046902683439	0.135074496320959	0.365391806892418	0.306929117789632	Smarcd2/Actl6b	2
CC	GO:0000922	spindle pole	7/663	185/28829	0.0378378378378378	1.64528963352493	1.35090607091297	0.135793148679456	0.365391806892418	0.306929117789632	Cdc6/Kif11/Cdc14b/Aspm/Poc1a/Cep104/Kash5	7
CC	GO:0005875	microtubule associated complex	6/663	151/28829	0.0397350993377483	1.72778760001199	1.37568856927475	0.13592575216398	0.365391806892418	0.306929117789632	Kif14/Birc5/Haus2/Dnah8/Odad1/Dnai2	6
CC	GO:0098685	Schaffer collateral - CA1 synapse	6/663	151/28829	0.0397350993377483	1.72778760001199	1.37568856927475	0.13592575216398	0.365391806892418	0.306929117789632	Synpo/Itgb1/Ctnnd1/Sh3gl2/Rala/Slc30a1	6
CC	GO:0000315	organellar large ribosomal subunit	3/663	57/28829	0.0526315789473684	2.28856076843693	1.49402801142169	0.143352233366409	0.38125593980428	0.320254989435595	Mrpl55/Mrpl36/mt-Rnr2	3
CC	GO:0005762	mitochondrial large ribosomal subunit	3/663	57/28829	0.0526315789473684	2.28856076843693	1.49402801142169	0.143352233366409	0.38125593980428	0.320254989435595	Mrpl55/Mrpl36/mt-Rnr2	3
CC	GO:0030863	cortical cytoskeleton	5/663	122/28829	0.040983606557377	1.78207600820908	1.32811721891899	0.150624521836779	0.393160319598751	0.330254668462951	Pls1/Myzap/Actr2/Shroom4/Rtkn	5
CC	GO:0001891	phagocytic cup	2/663	30/28829	0.0666666666666667	2.89884364002011	1.59647661403755	0.15097356272592	0.393160319598751	0.330254668462951	Rac1/Tlr4	2
CC	GO:0042588	zymogen granule	2/663	30/28829	0.0666666666666667	2.89884364002011	1.59647661403755	0.15097356272592	0.393160319598751	0.330254668462951	Gnai3/Pla2g4a	2
CC	GO:0071782	endoplasmic reticulum tubular network	2/663	30/28829	0.0666666666666667	2.89884364002011	1.59647661403755	0.15097356272592	0.393160319598751	0.330254668462951	Reep2/Arv1	2
CC	GO:0031045	dense core granule	3/663	59/28829	0.0508474576271186	2.21098243730347	1.42854969559909	0.154216472299654	0.398359745864114	0.334622186525856	Adcyap1/Npy1r/Vps13a	3
CC	GO:0070160	tight junction	6/663	157/28829	0.0382165605095541	1.66175750064847	1.27561946643611	0.154563581395276	0.398359745864114	0.334622186525856	Cldn15/Synpo/Epha2/Adcyap1r1/Ctnnd1/Yap1	6
MF	GO:0005212	structural constituent of eye lens	14/656	25/28409	0.56	24.2515853658537	17.8814633355694	3.76898222266125e-17	2.91342325811714e-14	2.67796105294352e-14	Bfsp1/Crygf/Crygs/Cryba1/Crybb2/Cryba4/Crygd/Crygb/Cryge/Cryaa/Crybb1/Crybb3/Crygc/Cryba2	14
MF	GO:0005518	collagen binding	14/656	73/28409	0.191780821917808	8.30533745405947	9.60837006816125	1.12584234602193e-09	4.35138066737477e-07	3.99970307139371e-07	Thbs1/Tgfbi/Mrc2/Itga3/Tnxb/Ctsk/Itgb1/Abi3bp/Col6a2/Gpc1/Lum/Dcn/Ctss/Adgrg6	14
MF	GO:0005201	extracellular matrix structural constituent	17/656	142/28409	0.119718309859155	5.18456930608038	7.68550411450347	3.39836114070888e-08	8.75644387255989e-06	8.04875007009998e-06	Col8a1/Thbs1/Tgfbi/Efemp2/Col1a2/Col17a1/Col8a2/Fbln5/Col6a2/Col9a3/Vwa5a/Fras1/Col9a2/Lum/Col1a1/Dcn/Vwa1	17
MF	GO:0050840	extracellular matrix binding	11/656	68/28409	0.161764705882353	7.00544745337159	7.62271221927138	4.25320447072722e-07	8.21931763968035e-05	7.55503425721282e-05	Thbs1/Tgfbi/Itga3/Tnxb/Itgb1/Gpc1/Dcn/Itga6/Vwa1/Ctss/Adgrg6	11
MF	GO:0043236	laminin binding	7/656	32/28409	0.21875	9.47327553353658	7.37327376979969	6.90433179636715e-06	0.000935114625059299	0.00085953887371829	Thbs1/Itga3/Itgb1/Gpc1/Itga6/Ctss/Adgrg6	7
MF	GO:0030020	extracellular matrix structural constituent conferring tensile strength	8/656	45/28409	0.177777777777778	7.69891598915989	6.91423810761573	7.85487183747411e-06	0.000935114625059299	0.00085953887371829	Col8a1/Col1a2/Col17a1/Col8a2/Col6a2/Col9a3/Col9a2/Col1a1	8
MF	GO:0019838	growth factor binding	14/656	147/28409	0.0952380952380952	4.12441927990708	5.83907175048409	8.46804964478019e-06	0.000935114625059299	0.00085953887371829	Igfbp4/Thbs1/Tgfbr3/Scn5a/Col1a2/S100a13/Epha2/Pdgfra/Gpc1/Hyal2/Fgfr2/Nkd2/Col1a1/Itga6	14
MF	GO:0017134	fibroblast growth factor binding	6/656	26/28409	0.230769230769231	9.9937851782364	7.05370539322855	2.29985979760494e-05	0.00222223952943577	0.0020426386360307	Thbs1/Tgfbr3/Scn5a/S100a13/Gpc1/Fgfr2	6
MF	GO:0072349	modified amino acid transmembrane transporter activity	6/656	30/28409	0.2	8.66128048780488	6.45476934039085	5.48337590127907e-05	0.00470961063520969	0.004328980974694	Slc22a21/Slc16a9/Slc25a13/Slc13a3/Slc7a11/Slc16a12	6
MF	GO:0001968	fibronectin binding	6/656	36/28409	0.166666666666667	7.2177337398374	5.73915591443449	0.000159922526950913	0.0123620113333056	0.0113629163886175	Thbs1/Myoc/Itga3/Ctsk/Itgb1/Ctss	6
MF	GO:0140311	protein sequestering activity	5/656	28/28409	0.178571428571429	7.73328614982578	5.48036547539704	0.000409031435415881	0.0287437545069523	0.0264206908043751	Tmsb4x/Ctnnd1/Smo/Nfkbia/Ywhag	5
MF	GO:0019199	transmembrane receptor protein kinase activity	8/656	81/28409	0.0987654320987654	4.27717554953327	4.54100039900167	0.000566355315624361	0.0364827215814693	0.0335341963198635	Tgfbr3/Bmpr1b/Epha2/Nrg2/Pdgfra/Mst1r/Met/Fgfr2	8
MF	GO:0015035	protein-disulfide reductase activity	5/656	33/28409	0.151515151515152	6.56157612712491	4.91469475929236	0.000898184544177616	0.0533353316760534	0.0490247822990891	Qsox2/Txndc12/Pdia5/Gfer/Txnrd3	5
MF	GO:0050839	cell adhesion molecule binding	17/656	310/28409	0.0548387096774194	2.37486723052714	3.74208335413264	0.000965969784559829	0.0533353316760534	0.0490247822990891	Thbs1/Tgfbi/Itga3/Pkp1/Ezr/Itgb8/Fbln5/Ninj1/Itgb1/Ctnnd1/Nos3/Nectin3/Itgbl1/Clstn3/Adam17/Itga6/Mmp14	17
MF	GO:0140313	molecular sequestering activity	6/656	52/28409	0.115384615384615	4.9968925891182	4.43518039710291	0.00122357413121141	0.0630548535617613	0.0579587746363299	Tnfaip8/Tmsb4x/Ctnnd1/Smo/Nfkbia/Ywhag	6
MF	GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	6/656	54/28409	0.111111111111111	4.81182249322493	4.31054322117236	0.00149312682855404	0.0721366899045169	0.0663066190311825	Qsox2/Txndc12/Sumf1/Pdia5/Gfer/Txnrd3	6
MF	GO:0003925	G protein activity	6/656	57/28409	0.105263157894737	4.55856867779204	4.13464484778234	0.00197933982280444	0.074324312911518	0.0683174388442496	Gnal/Rap1a/Igtp/Rac1/Rala/Rab4a	6
MF	GO:0003779	actin binding	21/656	451/28409	0.0465631929046563	2.01648437077497	3.34543970960871	0.00205564318730558	0.074324312911518	0.0683174388442496	Myh11/Ezr/Myo18b/Enc1/Synpo/Itgb1/Tmsb4x/Ablim2/Abi3bp/Nos3/Pls1/Fhod1/Actr2/Tprn/Mical1/Shroom4/Tagln3/Prickle4/Fam107a/Ywhag/Adss1	21
MF	GO:0019955	cytokine binding	10/656	146/28409	0.0684931506849315	2.96619194787838	3.66193383733458	0.00214949655497678	0.074324312911518	0.0683174388442496	Thbs1/Tgfbr3/Bmpr1b/Csf3r/Tnfrsf1a/Itgb1/Hyal2/Pdpn/Adam17/Tnfrsf11a	10
MF	GO:0005539	glycosaminoglycan binding	14/656	250/28409	0.056	2.42515853658537	3.47970037914362	0.00216345002031269	0.074324312911518	0.0683174388442496	Cfh/Thbs1/Tgfbr3/Efemp2/Col17a1/Slit1/Tnxb/C1qbp/Abi3bp/Eva1c/Hyal2/Mstn/Fgfr2/Dcn	14
MF	GO:0015036	disulfide oxidoreductase activity	5/656	40/28409	0.125	5.41330030487805	4.29426403479006	0.00218090918961607	0.074324312911518	0.0683174388442496	Qsox2/Txndc12/Pdia5/Gfer/Txnrd3	5
MF	GO:0008191	metalloendopeptidase inhibitor activity	3/656	12/28409	0.25	10.8266006097561	5.23449728443727	0.00230761126762799	0.074324312911518	0.0683174388442496	Reck/Spock1/Timp3	3
MF	GO:0016670	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor	3/656	12/28409	0.25	10.8266006097561	5.23449728443727	0.00230761126762799	0.074324312911518	0.0683174388442496	Qsox2/Sumf1/Gfer	3
MF	GO:0048407	platelet-derived growth factor binding	3/656	12/28409	0.25	10.8266006097561	5.23449728443727	0.00230761126762799	0.074324312911518	0.0683174388442496	Col1a2/Pdgfra/Col1a1	3
MF	GO:0008201	heparin binding	11/656	179/28409	0.0614525139664804	2.66128730072217	3.42793914265626	0.00308911189471447	0.0955153397845716	0.0877958117445166	Cfh/Thbs1/Tgfbr3/Efemp2/Col17a1/Slit1/Tnxb/Abi3bp/Eva1c/Mstn/Fgfr2	11
MF	GO:0004714	transmembrane receptor protein tyrosine kinase activity	6/656	63/28409	0.0952380952380952	4.12441927990708	3.81690168726684	0.00329985916099564	0.0981073512096011	0.0901783373956298	Epha2/Nrg2/Pdgfra/Mst1r/Met/Fgfr2	6
MF	GO:0015079	potassium ion transmembrane transporter activity	10/656	161/28409	0.062111801242236	2.68983866080897	3.30583831659803	0.0043419510759195	0.124308451173547	0.114261870418934	Slc12a8/Slc9a3/Kcnk9/Atp1b3/Kcns1/Kcnq4/Slc12a7/Kcnn1/Kcnip3/Kcnc4	10
MF	GO:0004865	protein serine/threonine phosphatase inhibitor activity	3/656	15/28409	0.2	8.66128048780488	4.56300542016072	0.0045327118331855	0.125135223109014	0.115021822834595	Ppp1r11/Tprn/Pabir1	3
MF	GO:0005525	GTP binding	17/656	364/28409	0.0467032967032967	2.02255176226213	3.01873891029494	0.00509106658744798	0.132470130920918	0.121763925065186	Cracr2a/Rragc/Gnai3/Gnal/Rap1a/Rab26/Agap2/Hhat/Anxa6/Igtp/Rabl3/Rac1/Rtkn/Rala/Rab4a/Gmppb/Adss1	17
MF	GO:0004713	protein tyrosine kinase activity	9/656	140/28409	0.0642857142857143	2.78398301393728	3.25324515276901	0.00533198314819504	0.132470130920918	0.121763925065186	Prkcd/Epha2/Nrg2/Pdgfra/Fes/Mst1r/Dyrk3/Met/Fgfr2	9
MF	GO:1901681	sulfur compound binding	15/656	306/28409	0.0490196078431373	2.12286286465806	3.03618599116718	0.00534689781090834	0.132470130920918	0.121763925065186	Cfh/Thbs1/Tgfbr3/Efemp2/Tpk1/Col17a1/Slit1/Tnxb/Acadm/Abi3bp/Eva1c/Setd6/Mstn/Fgfr2/Cep104	15
MF	GO:0005402	carbohydrate:monoatomic cation symporter activity	3/656	16/28409	0.1875	8.11995045731707	4.37974275922812	0.00548388640293579	0.132470130920918	0.121763925065186	Slc5a3/Slc5a1/Slc2a4	3
MF	GO:0030695	GTPase regulator activity	19/656	433/28409	0.0438799076212471	1.90028093843294	2.90232788845009	0.00613595193451911	0.139502671923038	0.128228097702799	Tiam2/Rap1a/Rapgef4/Agap2/Arhgef5/Cavin4/Plekhg1/Mcf2/Arhgap45/Arap3/Tns3/C9orf72/Gmip/Rtkn/Rgs16/Tbc1d2b/Rasgef1a/Cdc42ep2/Arhgap28	19
MF	GO:0060589	nucleoside-triphosphatase regulator activity	19/656	433/28409	0.0438799076212471	1.90028093843294	2.90232788845009	0.00613595193451911	0.139502671923038	0.128228097702799	Tiam2/Rap1a/Rapgef4/Agap2/Arhgef5/Cavin4/Plekhg1/Mcf2/Arhgap45/Arap3/Tns3/C9orf72/Gmip/Rtkn/Rgs16/Tbc1d2b/Rasgef1a/Cdc42ep2/Arhgap28	19
MF	GO:0015293	symporter activity	9/656	149/28409	0.0604026845637584	2.61582296611557	3.04031171911524	0.00792587769890689	0.175048670321572	0.16090127659435	Slc16a4/Slc12a8/Slc5a3/Slc13a3/Slc12a7/Slc5a1/Slc17a1/Slc15a4/Slc2a4	9
MF	GO:0030332	cyclin binding	4/656	35/28409	0.114285714285714	4.9493031358885	3.59427656738122	0.00836249589152304	0.179561370115203	0.165049261016902	Cdk15/Herc6/Klhdc9/Mdfic	4
MF	GO:0015291	secondary active transmembrane transporter activity	14/656	294/28409	0.0476190476190476	2.06220963995354	2.81470018244462	0.00889018128039531	0.183137027463411	0.168335934551376	Slc16a4/Slc12a8/Slc9a3/Slc5a3/Slc25a13/Slc13a3/Slc12a7/Slc5a1/Slc7a11/Slc30a1/Slc17a1/Slc16a12/Slc15a4/Slc2a4	14
MF	GO:0051117	ATPase binding	7/656	101/28409	0.0693069306930693	3.00143383240763	3.09788014935418	0.00900285516637727	0.183137027463411	0.168335934551376	Ezr/Rac1/Atp1b3/Nkd2/Rala/Rab4a/Tor1aip1	7
MF	GO:0019001	guanyl nucleotide binding	17/656	389/28409	0.0437017994858612	1.89256771584425	2.72520508767534	0.00956885633861157	0.184918148743669	0.169973106014811	Cracr2a/Rragc/Gnai3/Gnal/Rap1a/Rab26/Agap2/Hhat/Anxa6/Igtp/Rabl3/Rac1/Rtkn/Rala/Rab4a/Gmppb/Adss1	17
MF	GO:0032561	guanyl ribonucleotide binding	17/656	389/28409	0.0437017994858612	1.89256771584425	2.72520508767534	0.00956885633861157	0.184918148743669	0.169973106014811	Cracr2a/Rragc/Gnai3/Gnal/Rap1a/Rab26/Agap2/Hhat/Anxa6/Igtp/Rabl3/Rac1/Rtkn/Rala/Rab4a/Gmppb/Adss1	17
MF	GO:0005178	integrin binding	9/656	155/28409	0.0580645161290323	2.51456530291109	2.90690717291599	0.0101260756801867	0.190913573189861	0.175483981620694	Thbs1/Itga3/Itgb8/Fbln5/Itgb1/Itgbl1/Adam17/Itga6/Mmp14	9
MF	GO:0015172	acidic amino acid transmembrane transporter activity	3/656	20/28409	0.15	6.49596036585366	3.78007854567059	0.0104258555893788	0.191885389775948	0.176377256211295	Slc25a13/Slc13a3/Slc7a11	3
MF	GO:0015144	carbohydrate transmembrane transporter activity	4/656	38/28409	0.105263157894737	4.55856867779204	3.37479276778869	0.0111675664653023	0.196193838129061	0.180337496748303	Slc5a3/Tmem144/Slc5a1/Slc2a4	4
MF	GO:0140597	protein carrier chaperone	4/656	38/28409	0.105263157894737	4.55856867779204	3.37479276778869	0.0111675664653023	0.196193838129061	0.180337496748303	Mmgt1/Timm10/Wrap53/Myd88	4
MF	GO:1990782	protein tyrosine kinase binding	8/656	132/28409	0.0606060606060606	2.62463045084996	2.87635291082643	0.0117357357530303	0.201593860824277	0.185301090837321	Myoc/Sh2b2/Itgb1/Ctnnd1/Plcg2/Angpt1/Hyal2/Ywhag	8
MF	GO:0003924	GTPase activity	14/656	308/28409	0.0454545454545455	1.96847283813747	2.62735766173753	0.0129585984596738	0.217760795854954	0.200161417855374	Cracr2a/Rragc/Gnai3/Gnal/Rap1a/Rab26/Agap2/Igtp/Rabl3/Rac1/9930111J21Rik1/Rala/Rab4a/Adss1	14
MF	GO:0051015	actin filament binding	11/656	222/28409	0.0495495495495495	2.14581273346517	2.63501435351272	0.0146157783449827	0.240382907673864	0.220955215741619	Myh11/Ezr/Myo18b/Ablim2/Abi3bp/Pls1/Fhod1/Actr2/Shroom4/Tagln3/Adss1	11
MF	GO:0043548	phosphatidylinositol 3-kinase binding	4/656	43/28409	0.0930232558139535	4.02850255246739	3.05548674491741	0.0170647700017815	0.270973590707792	0.249073566729433	Dab1/Pdgfra/Met/Tlr4	4
MF	GO:0015294	solute:monoatomic cation symporter activity	7/656	115/28409	0.0608695652173913	2.63604188759279	2.70279710950818	0.017464291303146	0.270973590707792	0.249073566729433	Slc12a8/Slc5a3/Slc13a3/Slc12a7/Slc5a1/Slc15a4/Slc2a4	7
MF	GO:0046873	metal ion transmembrane transporter activity	18/656	450/28409	0.04	1.73225609756098	2.4072750692118	0.0179071208962126	0.270973590707792	0.249073566729433	Scn5a/Trpv3/Slc12a8/Slc9a3/Slc5a3/Mmgt1/Slc25a37/Kcnk9/Slc13a3/Atp1b3/Kcns1/Kcnq4/Slc12a7/Slc5a1/Slc30a1/Kcnn1/Kcnip3/Kcnc4	18
MF	GO:0043394	proteoglycan binding	4/656	44/28409	0.0909090909090909	3.93694567627494	2.99742371740484	0.0184374825718066	0.270973590707792	0.249073566729433	Cfh/Slit1/Ctsk/Ctss	4
MF	GO:0015149	hexose transmembrane transporter activity	3/656	25/28409	0.12	5.19676829268293	3.22749426212017	0.0193208606928145	0.270973590707792	0.249073566729433	Slc5a3/Slc5a1/Slc2a4	3
MF	GO:0050431	transforming growth factor beta binding	3/656	25/28409	0.12	5.19676829268293	3.22749426212017	0.0193208606928145	0.270973590707792	0.249073566729433	Thbs1/Tgfbr3/Hyal2	3
MF	GO:0055056	D-glucose transmembrane transporter activity	3/656	25/28409	0.12	5.19676829268293	3.22749426212017	0.0193208606928145	0.270973590707792	0.249073566729433	Slc5a3/Slc5a1/Slc2a4	3
MF	GO:0000099	sulfur amino acid transmembrane transporter activity	2/656	10/28409	0.2	8.66128048780488	3.72535033368887	0.0211879377836619	0.270973590707792	0.249073566729433	Slc25a13/Slc7a11	2
MF	GO:0004983	neuropeptide Y receptor activity	2/656	10/28409	0.2	8.66128048780488	3.72535033368887	0.0211879377836619	0.270973590707792	0.249073566729433	Prokr1/Npy1r	2
MF	GO:0005381	iron ion transmembrane transporter activity	2/656	10/28409	0.2	8.66128048780488	3.72535033368887	0.0211879377836619	0.270973590707792	0.249073566729433	Mmgt1/Slc25a37	2
MF	GO:0015183	L-aspartate transmembrane transporter activity	2/656	10/28409	0.2	8.66128048780488	3.72535033368887	0.0211879377836619	0.270973590707792	0.249073566729433	Slc25a13/Slc13a3	2
MF	GO:0015292	uniporter activity	2/656	10/28409	0.2	8.66128048780488	3.72535033368887	0.0211879377836619	0.270973590707792	0.249073566729433	Slc16a12/Slc2a4	2
MF	GO:0050543	icosatetraenoic acid binding	2/656	10/28409	0.2	8.66128048780488	3.72535033368887	0.0211879377836619	0.270973590707792	0.249073566729433	Fabp3/Cyp4f14	2
MF	GO:0015026	coreceptor activity	4/656	46/28409	0.0869565217391304	3.76577412513256	2.88626912843147	0.0213834269510676	0.270973590707792	0.249073566729433	Tgfbr3/Reck/Gfra4/Ramp1	4
MF	GO:0005096	GTPase activator activity	11/656	238/28409	0.046218487394958	2.00155641524903	2.38550342967559	0.0231362417124112	0.282483576455584	0.259653318046598	Tiam2/Agap2/Cavin4/Arhgap45/Arap3/C9orf72/Gmip/Rgs16/Tbc1d2b/Cdc42ep2/Arhgap28	11
