SYMBOL	logFC	P.Value	padj	change
ODR4	1.76294765975438	4.18421665971587e-37	2.98170917620622e-35	UP
OFD1	0.326726649019942	0.0340278148231596	0.0476092475060634	NOT
OGA	1.18423338746289	1.39714954166866e-32	6.60556182344693e-31	UP
Ogdh	-0.797541446911704	2.47912031938156e-24	4.5597885076306e-23	NOT
OGDHL	-0.188582961712382	0.620339051948749	0.667344031162193	NOT
OGFOD1	1.56812181144533	4.01170574736776e-22	5.50480664924854e-21	UP
OGFOD2	-0.864713141213181	4.86949105029913e-09	1.53613906079903e-08	NOT
Ogfod3	-1.2060818633599	8.85733928182732e-21	1.04691195309483e-19	DOWN
OGFR	-1.49744712015374	1.09120581096999e-17	8.99741582874135e-17	DOWN
Ogfrl1	0.481859302012729	6.01584260363932e-06	1.3662770476718e-05	NOT
Ogg1	-0.104838420259999	0.40403025918924	0.456134268582618	NOT
OGN	0.301623077219961	0.00896564614063464	0.0136440984442899	NOT
OGT	1.85757769228592	7.49741723061987e-82	9.21620013073948e-79	UP
OIP5	-0.071536970855059	0.715926855863883	0.754870411068487	NOT
Oit3	0.0596540273123909	0.731832835148915	0.769003145126204	NOT
OLA1	0.0893907690466063	0.540162149380996	0.590786080338034	NOT
OLAH	0.535193700977478	0.180246676952795	0.220228504243409	NOT
Olfm1	-1.00669604021232	8.57879220494448e-14	4.56679046608214e-13	DOWN
OLFM2	-1.09920350559168	6.82725393462769e-10	2.36739122683811e-09	DOWN
OLFML1	-0.00917131095930221	0.954929791609452	0.963156879044856	NOT
OLFML2A	0.673175758167888	6.48665380884526e-05	0.000130130056214166	NOT
OLFML2B	-0.107573933162542	0.442296279728894	0.494490861170298	NOT
OLFML3	-0.592297711881951	0.000602834169114144	0.00107578113097057	NOT
OLIG1	-0.796928526243976	0.0399682518186657	0.0553432537855193	NOT
OLIG2	0.142774165749016	0.765375000930891	0.799238753980714	NOT
OLR1	-0.2763093307483	0.74021952009392	0.776488276269763	NOT
OMA1	0.351482759534385	0.00507247643311004	0.0079991554270693	NOT
OMD	1.03206136539831	1.86804810059207e-10	6.90016775679492e-10	UP
OMG	1.02072818239368	0.00375463211547268	0.00603252133050185	UP
OPA1	0.649137592752189	7.87854153470878e-11	3.02567993174926e-10	NOT
OPA3	-0.423406870123988	0.000199566462983505	0.000376927643466028	NOT
Opalin	-0.325728247964257	0.478306453356055	0.530408847801471	NOT
Opcml	3.83098574797792	0.00340500222267293	0.0055025402921394	UP
OPHN1	1.21459321985991	2.73960897024526e-12	1.23357667643736e-11	UP
OPLAH	-0.00570245999747989	0.957518438884137	0.965326275119997	NOT
OPN1MW	-1.33318240459945	0.0842665731538429	0.110206243513816	NOT
Opn1sw	-0.462893037201798	0.513853778661112	0.565070604519909	NOT
OPN3	3.32943409692431	1.83859169457412e-16	1.31209802064165e-15	UP
Opn4	-0.526705366442917	0.541986709539112	0.592474133126681	NOT
OPRL1	0.259540905399524	0.683271705002866	0.725103663345128	NOT
OPTC	0.772519347345859	0.412637963740786	0.464855857884553	NOT
OPTN	0.0221980262659551	0.804831022884494	0.833653705397737	NOT
OR13C3	-4.21920406900709	0.000406795559234887	0.000740271563566965	DOWN
OR1F12	-3.89464402164579	0.0021554670588269	0.00357370963074695	DOWN
OR2B2	-0.671494286004559	0.0287993745083905	0.0408401820201181	NOT
OR2G3	0.499142304731798	0.682497584986563	0.724334259740758	NOT
OR51E1	0.723525279918896	0.345156650412952	0.396557812153708	NOT
Or51e2	3.28906768149834	1.22439932133913e-07	3.32985147291179e-07	UP
OR51F2	4.17749211360754	0.000126044685804137	0.000244225030907242	UP
ORAI1	-0.995446962277834	1.17607676310306e-14	6.85703886661391e-14	NOT
ORAI2	-0.505692208652741	3.3386730994789e-07	8.68125628246311e-07	NOT
ORAI3	-0.631329861162483	4.0962704847996e-07	1.05581139125072e-06	NOT
ORC1	-0.4593363550902	0.151970285891502	0.188595402564921	NOT
ORC2	0.196816202703511	0.0629202114264085	0.0844220519147672	NOT
ORC3	0.934143100719077	4.44040031711625e-13	2.18261729682712e-12	NOT
ORC4	0.834961220464539	4.00468776007134e-09	1.27670519016236e-08	NOT
ORC5	0.207157257645406	0.191936918011864	0.233371371380894	NOT
ORC6	0.446062611453605	0.00347605978823514	0.0056093816799318	NOT
ORM1	-2.23025518750142	0.00212032398975981	0.00351662909522677	DOWN
ORMDL1	1.08791200940605	1.13515072167907e-15	7.39276304436555e-15	UP
ORMDL2	-0.281276133182573	0.0497634676438972	0.0679308635216665	NOT
ORMDL3	-0.940038110073848	4.54785185278196e-16	3.11590165724044e-15	NOT
OS9	-0.757265081745676	3.54112809986247e-10	1.26845994660202e-09	NOT
OSBP	-0.478819418327717	1.76982981829042e-09	5.88255061955882e-09	NOT
Osbp2	-0.031991351448541	0.910842314575104	0.925970708635241	NOT
OSBPL10	-0.29967672796661	0.0297010802666889	0.0420058135200314	NOT
OSBPL11	-0.390449428097568	0.00207580251589925	0.00344511283888725	NOT
OSBPL1A	0.486234047297895	4.93089161498582e-06	1.12908385924644e-05	NOT
Osbpl2	-0.706353546374344	6.91296026883585e-19	6.53673570035882e-18	NOT
Osbpl3	0.940142411782946	2.20784848558832e-14	1.2478150578894e-13	NOT
OSBPL5	-0.489018725220546	2.36557507429111e-13	1.19707025457524e-12	NOT
Osbpl6	0.303447326094548	0.00771469065963794	0.0118479335679666	NOT
OSBPL7	-0.671814668926023	1.4843934675958e-06	3.59840395078153e-06	NOT
OSBPL8	3.82578080705244	7.15789301775384e-55	1.91974690736158e-52	UP
Osbpl9	1.14629392195947	2.03220923218385e-15	1.29100423703462e-14	UP
OSCP1	-0.407511674283278	0.0650497515283512	0.0870576015963263	NOT
OSER1	-0.247145078946754	0.0529759836808405	0.071969859575988	NOT
OSGEP	-0.189778276278235	0.232334009653912	0.277592659679642	NOT
OSGEPL1	0.60131487351038	7.79287686319133e-07	1.94538376390143e-06	NOT
OSGIN1	-1.3880213879232	1.60757006179167e-07	4.31307129528718e-07	DOWN
OSGIN2	0.848205562472215	1.85909327281764e-07	4.96712277981036e-07	NOT
OSM	-0.396050011387231	0.642518079581152	0.687728591272052	NOT
OSMR	0.784662737894464	1.05126310893724e-05	2.32173266226651e-05	NOT
OSR1	-1.08927961500119	2.09438727974923e-11	8.56509752247877e-11	DOWN
Osr2	-1.43956891574402	1.85103340269083e-10	6.8432565722036e-10	DOWN
Ost4	-0.750360792520449	2.91330942491766e-09	9.43866183328803e-09	NOT
OSTC	-0.812601384927402	1.38531003690029e-13	7.18267428974208e-13	NOT
OSTF1	0.0150702984236698	0.851025916999372	0.874619079347067	NOT
Ostm1	0.903507127344821	6.122771151867e-08	1.71542255007009e-07	NOT
OSTN	0.808498420481936	0.199449974989104	0.24151096544609	NOT
OTOA	0.647856950542578	0.39296906047407	0.445128042676493	NOT
Otof	-0.368373955032562	0.44342055423297	0.495447401567228	NOT
OTOG	0.72533657319158	0.0270886833805945	0.0385761747092994	NOT
OTOGL	3.07962392091351	2.3532099305223e-09	7.73272436737235e-09	UP
OTOP1	-0.635584260258944	0.129673084425143	0.163208845422806	NOT
OTOR	2.20508098588399	1.53080761526476e-13	7.88991723716646e-13	UP
OTOS	-1.05765047912379	0.0508021706134106	0.0691950894476841	NOT
Otub1	-1.30508388254877	1.99422958055981e-30	7.22773477711e-29	DOWN
Otub2	-1.27474098173624	2.77512121119465e-10	1.00332874966501e-09	DOWN
OTUD1	0.0967217701882958	0.583816771560525	0.632807788764002	NOT
OTUD3	1.47843705892351	1.90398629426632e-07	5.07787051649293e-07	UP
OTUD4	1.71157364080538	7.10769687383407e-28	1.9744940976634e-26	UP
Otud5	0.193710938807785	0.0389041574155534	0.0539711488796039	NOT
OTUD6B	3.63962712425331	2.80532345414693e-14	1.56826838694995e-13	UP
OTUD7A	-1.00495380845454	0.000135671672044106	0.000261675318295321	DOWN
OTUD7B	1.78137852961532	1.46226945625241e-16	1.05579719770824e-15	UP
OTULIN	-1.07396535520973	1.33468900688471e-10	4.99315179826437e-10	DOWN
OTULINL	0.406657133557933	0.00178864210969251	0.00299276993648755	NOT
OTX2	0.837830505777024	0.0439735377963044	0.0604748886848113	NOT
OVCA2	-0.0366023980717398	0.806440493958822	0.834910424367391	NOT
Ovos	1.15289279312142	0.00366976623398111	0.00590195395960046	UP
OXA1L	-0.45525383833436	9.2698066814855e-06	2.0602518963175e-05	NOT
OXCT1	1.34507188018247	6.26274879855677e-24	1.10902530045031e-22	UP
Oxct2a	-1.17270780548142	0.0371123582580397	0.0516310852272323	NOT
OXLD1	-1.33949988465893	4.45138191396309e-21	5.43562372623093e-20	DOWN
OXNAD1	0.434535130769676	0.00807592121830182	0.0123692154388091	NOT
Oxr1	1.42607771744918	2.54296185591694e-22	3.62427346247641e-21	UP
OXSM	0.578901630682227	0.00124010493933228	0.00211869214270216	NOT
OXSR1	0.733199056469	4.80657337518616e-12	2.11017154337414e-11	NOT
Oxt	-2.23952324100768	1.42983185052247e-07	3.85795676368337e-07	DOWN
P2rx1	0.819318770582339	0.00131010890903933	0.00222976999160485	NOT
P2RX2	-0.956967821025476	0.000956311449479812	0.00166115758258086	NOT
P2rx3	-1.1364234737711	0.0389347904198461	0.0540085662481803	NOT
P2RX4	-0.895588663291697	2.93230746667622e-10	1.0580838415103e-09	NOT
P2RX5	-0.397569202996485	0.27123154653418	0.319385051722335	NOT
P2RX6	-0.156493768301706	0.518599077965786	0.569776067686648	NOT
P2rx7	0.367430897332106	0.0685483471592805	0.0913750830423411	NOT
P2RY1	1.0202139270333	4.72348320725954e-09	1.49455385650548e-08	UP
P2RY12	1.83264997349495	9.79715239048382e-06	2.17254652603769e-05	UP
P2RY13	0.0940475828922105	0.648190189342833	0.693059834951879	NOT
P2RY14	1.38051367658674	1.93844617866153e-17	1.54062605503428e-16	UP
P2RY2	0.229672912237937	0.23151049714029	0.276675957491405	NOT
P2RY4	1.51012621480858	0.000133976459326432	0.000258676276377512	UP
P2RY6	0.369660557807278	0.328331023070032	0.378713996176673	NOT
P3H1	-0.304820644687041	0.00111610582214665	0.00191869971882079	NOT
P3H2	0.552785351494683	2.55344706290818e-05	5.39162576939e-05	NOT
P3H3	-1.19427884789067	2.22191822347813e-12	1.0099309614466e-11	DOWN
P3H4	-1.0038407623513	3.91199616488556e-13	1.93449062783194e-12	DOWN
P4HA1	0.468043353754813	0.00103313298930847	0.00178681495196263	NOT
P4HA2	-0.706843104526687	8.3343389566284e-13	3.97606190003964e-12	NOT
P4HA3	-1.10471122945951	3.48084200273444e-11	1.38772703736043e-10	DOWN
P4hb	-0.913635148405192	4.2491018206813e-23	6.72516104687446e-22	NOT
P4htm	-0.408916513297257	0.00360759453301011	0.00580956626161922	NOT
Pa2g4	-0.231203264946507	0.00195896629364627	0.00326295300333967	NOT
PAAF1	-0.377030020794234	0.0017921714603653	0.00299833517203681	NOT
PAAT	1.30169221422609	4.27014277558959e-13	2.10243244601876e-12	UP
PABPC1	0.110496480227986	0.181713916238406	0.22183745580011	NOT
PABPC1L	-0.66173504898692	0.0122997096989954	0.0183841339314906	NOT
PABPC1L2A	0.313331223749536	0.157751092920405	0.195167858061636	NOT
PABPC4	-0.620130999956414	1.10938994894877e-10	4.18211375848285e-10	NOT
PABPC4L	1.40009829681068	7.02261573940734e-05	0.000140252646590844	UP
PABPC5	2.96398376671751	6.69112091605596e-06	1.51080245878986e-05	UP
Pabpn1	-0.110992429829822	0.316772610837349	0.36723615077505	NOT
PACC1	-0.02645987249029	0.890134164093406	0.908613179333045	NOT
PACRG	0.144980122661002	0.757702101220702	0.792348199000891	NOT
PACRGL	0.980757911815611	0.000861352267885119	0.00150471427091111	NOT
PACS1	-0.974645987961013	1.02846903088272e-09	3.50125702159037e-09	NOT
PACS2	-0.161371247412619	0.0919087461213678	0.119406897484261	NOT
PACSIN1	-0.496956361277227	0.00243040357248247	0.00400568526231161	NOT
Pacsin2	-0.442605073770996	5.69239833158214e-05	0.000115072725488787	NOT
Pacsin3	-0.642748852926362	2.93132495441942e-07	7.66666212812782e-07	NOT
Padi2	-0.186536233988638	0.386189533993908	0.438543634791696	NOT
PADI6	-1.80539690337584	0.000980753886471941	0.00170101123801853	DOWN
Paf1	-0.843190294719367	1.00367120216259e-11	4.26292942790107e-11	NOT
PAFAH1B1	1.14268226432865	5.33620135536105e-17	4.04908982473924e-16	UP
PAFAH1B2	0.14114314815398	0.0470820151088862	0.0644853115015023	NOT
PAFAH1B3	-0.957665653215886	4.40439823245661e-10	1.56063603956203e-09	NOT
PAFAH2	0.539822827315319	6.428740248242e-09	2.00529387612218e-08	NOT
PAG1	0.87753674654408	0.001022014899412	0.00176862292130765	NOT
PAGR1	-0.00846893679800711	0.943921220426252	0.953994757231342	NOT
PAH	0.108959378582871	0.877695887824484	0.898029551314349	NOT
PAICS	0.57452398928985	3.08056085222154e-07	8.04129413044063e-07	NOT
PAIP1	0.377273056342131	0.000290798232633615	0.000538551755125982	NOT
PAIP2	0.672731434392739	1.35130163004553e-07	3.65609874262685e-07	NOT
Paip2b	2.84094800288489	3.78980324784911e-13	1.87586129005259e-12	UP
Pak1	0.0406208398990488	0.612346742285166	0.660142278407402	NOT
PAK1IP1	-0.174104173242323	0.0814197578467737	0.106795558242732	NOT
PAK2	0.551497639558033	1.00516163265706e-07	2.75392630819544e-07	NOT
PAK3	2.11352208912468	1.07742750559412e-08	3.27355986303171e-08	UP
PAK4	-0.638448460740876	1.92447079479338e-08	5.68781180003951e-08	NOT
Pak5	0.603858364981317	0.459757555695004	0.511840279551472	NOT
Pak6	-0.306806360744381	0.198288058797221	0.240242066145199	NOT
PALB2	1.06364653516658	2.39983379442894e-07	6.33046285794373e-07	UP
PALD1	-0.481681627736997	6.02982305605279e-05	0.00012144445644434	NOT
Palld	1.01232657272269	4.61576540096844e-11	1.81517343187645e-10	UP
PALM	-1.28441039208092	7.58309884755745e-17	5.67232713490466e-16	DOWN
PALM3	-0.99378667479444	1.54248296204755e-05	3.33917906855936e-05	NOT
PALMD	0.842756607385486	3.8221028564509e-12	1.69563426272202e-11	NOT
PAM	0.609553265033095	4.27378178119471e-08	1.21844907333597e-07	NOT
PAM16	-1.08814213689161	4.83440655932466e-10	1.70603663054062e-09	DOWN
PAMR1	-1.00768647258617	2.42034402556214e-09	7.94448035626771e-09	DOWN
PAN2	0.983451034507662	5.31289411295649e-24	9.44222904340014e-23	NOT
Pan3	2.39345864489124	6.56706925379968e-17	4.93735160870536e-16	UP
PANK1	0.413403632117028	0.00983884132452613	0.0148991631637496	NOT
PANK3	0.618208394732575	1.54145034221621e-07	4.14547566053441e-07	NOT
Pank4	-0.059819531365497	0.579761993819016	0.628874856300045	NOT
PANX1	1.82848060095136	5.91867054019048e-07	1.49882075773991e-06	UP
Panx2	-0.199054699958131	0.161217206102369	0.199005439934398	NOT
Paox	-0.820260614725784	1.121333884098e-09	3.80248186766197e-09	NOT
PAOX	-1.03684098191986	3.41380359771738e-10	1.22404027394091e-09	DOWN
PAPLN	0.389518348647239	0.11694310811454	0.148670842695647	NOT
PAPOLA	1.01732529397375	5.80321339825475e-30	2.00657722026486e-28	UP
Papolb	1.06214780496228	0.109198379514921	0.139764450865475	NOT
PAPOLG	1.58934441466716	4.97338754854275e-45	7.26360789391625e-43	UP
Pappa	0.561169087029701	0.100803250334916	0.129875862144322	NOT
PAPPA2	-0.581590822084704	0.0766016135863	0.101041795762453	NOT
PAPSS1	-0.987199267636679	2.19977509448895e-23	3.61346129385373e-22	NOT
Papss2	0.476259250154578	0.00111615228033362	0.00191869971882079	NOT
Paqr3	1.36938831716	2.12505614322026e-13	1.08241378344758e-12	UP
Paqr4	-1.29528936311397	1.95694621475241e-12	8.95375732438363e-12	DOWN
Paqr6	-0.534268027016269	1.35922903267274e-05	2.96203094415062e-05	NOT
PAQR7	0.00776524877976625	0.991864727001117	0.993413673818134	NOT
PAQR8	0.318497763243875	0.177239065494208	0.217111231946941	NOT
PAQR9	0.181953142400138	0.798232274906013	0.828039682639845	NOT
Pard3	0.25206152372253	0.0305894315900686	0.0431422416469167	NOT
PARD3B	0.647955259682431	3.03149528568339e-06	7.09690318348131e-06	NOT
PARD6A	-0.275113380581948	0.0321634844516195	0.0452023208027666	NOT
PARD6B	1.45543990113272	2.26456414838364e-05	4.80849082378106e-05	UP
Pard6g	1.26615153880287	9.87607077375372e-05	0.000193906455455399	UP
PARG	1.08191458693213	1.21670282081839e-08	3.67552392174731e-08	UP
PARK7	-1.5551463742691	1.0971128015288e-16	8.05951739808333e-16	DOWN
PARL	-1.25897662755288	8.61154017262452e-14	4.57926564839165e-13	DOWN
Parm1	-0.138395336440174	0.259013325487155	0.306367217084518	NOT
PARN	0.369020886314624	0.000789276953535197	0.00138668703449234	NOT
PARP1	-0.0257421296299885	0.797875294478302	0.82772758062096	NOT
PARP10	-1.00485366390104	1.77025731962544e-09	5.88264602878911e-09	DOWN
PARP11	0.301217647909101	0.0677129576260856	0.0903513195786874	NOT
PARP12	-1.84876305595706	8.11031698456887e-17	6.04523930466779e-16	DOWN
PARP14	0.0822834339174359	0.634648807889554	0.680752222598808	NOT
PARP16	-0.539051979730057	5.8045241022085e-08	1.63059483968154e-07	NOT
PARP2	0.679862276436648	3.41071712896503e-10	1.22323093531153e-09	NOT
PARP3	-0.702264524037094	0.0496207920461422	0.0677611834357196	NOT
PARP4	1.85890963437722	5.52896525659258e-56	1.59917189215681e-53	UP
PARP6	0.254783862437397	0.0780918519147466	0.102869522021292	NOT
PARP8	1.60845569543048	2.55740604781849e-09	8.35902871955918e-09	UP
PARP9	0.288179670060639	0.0313117878212032	0.0440977832872416	NOT
PARPBP	0.453936302393974	0.136071611137675	0.170607083373723	NOT
PARS2	-0.183703341746149	0.287758487295197	0.336856237290013	NOT
PARVA	0.042999340251379	0.618016707554123	0.66533093366887	NOT
Parvb	-1.1326272360958	7.84654855084436e-34	4.16346898106134e-32	DOWN
PARVG	-2.10143796251184	1.41151860778695e-14	8.15243186509998e-14	DOWN
Pask	-0.213584510865435	0.688300381678185	0.72975770359627	NOT
Patj	-0.473551593837122	0.000843518237618741	0.00147618193416942	NOT
PATL1	-0.334837407885745	0.000672905466312614	0.0011941805261763	NOT
PATZ1	-0.279689694870402	0.00608514470243281	0.00949962636316926	NOT
PAWR	1.72517568901106	2.10552082681322e-05	4.48577374750332e-05	UP
Pax1	-0.94633075130223	0.00700420116752432	0.0108244076922107	NOT
Pax2	0.306135605715542	0.361242154022366	0.413236371770758	NOT
PAX3	0.793366650754496	0.298398211821707	0.348178454562728	NOT
PAX6	-0.357034209342054	0.556337068166197	0.606274238513561	NOT
Pax7	0.385070576119331	0.405583549872876	0.457607690391218	NOT
PAX8	-0.966872520934555	2.14031170559802e-05	4.556463843163e-05	NOT
PAXBP1	1.98279103731639	1.53158331609338e-41	1.73787580736103e-39	UP
PAXIP1	0.0606942261614285	0.769048698150216	0.802450119998149	NOT
PAXX	-1.50873868084924	2.55744709576945e-25	5.4047137692973e-24	DOWN
PBDC1	0.325658409562603	0.00295484926920548	0.00481943626382685	NOT
PBK	0.585579325783346	0.0146474936374791	0.0216758806828304	NOT
PBLD	0.206110848972383	0.120165609863289	0.152439190840504	NOT
Pbrm1	1.36538517881134	2.27752144694083e-37	1.69675347797092e-35	UP
Pbx1	0.11860013017829	0.0952067819615349	0.123322378004443	NOT
PBX2	-0.439134904263686	2.9601063054588e-06	6.94189636118008e-06	NOT
PBX3	0.53168937186644	0.00602485990022238	0.00941448182078181	NOT
PBXIP1	-0.578458583684419	1.68907805187172e-09	5.63956322842003e-09	NOT
PC	-0.516317131022147	9.99090994823441e-07	2.4661297296922e-06	NOT
PCARE	-0.0264549403269147	0.942161358679004	0.95242750835211	NOT
PCBD1	-0.96888187224859	4.9590890054619e-13	2.42143402580498e-12	NOT
Pcbd2	-0.568541453553248	0.00563288710927642	0.00883473872928618	NOT
PCBP1	-0.639620059843635	1.41950007951652e-27	3.82797909925927e-26	NOT
Pcbp2	-0.548483713809627	2.60155629876869e-13	1.31198485344058e-12	NOT
PCBP3	-0.741169296063874	0.0427275173632117	0.0589205953654984	NOT
Pcbp4	-0.799692260300365	2.11594661320416e-10	7.76232989091635e-10	NOT
Pcca	0.544963397466778	3.08453640662948e-09	9.96277568079514e-09	NOT
PCCB	0.0485120841910611	0.72919566678832	0.76699695385015	NOT
PCDH1	0.04351683811499	0.7729411662658	0.805713740625172	NOT
PCDH10	0.0950498399421909	0.760860590923593	0.795256471105641	NOT
PCDH11X	1.91723109023694	0.00353855895232797	0.00570524462846103	UP
PCDH12	-0.00748326981695603	0.957690731040188	0.965413515586264	NOT
PCDH17	2.57493498421731	2.29907322324859e-09	7.56156724997547e-09	UP
PCDH18	0.663512796554194	4.33143783119144e-06	9.98328741373513e-06	NOT
PCDH19	0.979869189621631	8.25239771877082e-05	0.000163551147050367	NOT
PCDH20	2.98314365132108	5.38455547376106e-16	3.65520376407959e-15	UP
PCDH7	1.22304261968206	1.20980928767732e-16	8.82150113817505e-16	UP
PCDH9	2.17936376763739	8.22330082830729e-08	2.27284823905491e-07	UP
Pcdha10	1.097289816182	0.423161633692111	0.475476634566752	NOT
PCDHA11	1.77432404052126	0.00354633341909539	0.00571715456448919	UP
PCDHA13	1.45726254006594	0.0284901569291127	0.0404211123267618	UP
Pcdha4	2.17022546122276	0.0520088053704275	0.0707667086079859	NOT
PCDHA9	1.38223669667129	0.131684362066926	0.165476474937077	NOT
PCDHAC2	0.835583545519684	1.78439892909681e-08	5.28866156381497e-08	NOT
PCDHB11	0.208617085107786	0.495661396357264	0.547268058208534	NOT
PCDHB13	0.222973209935365	0.361532775970016	0.413487910537561	NOT
PCDHB14	0.578962904968619	0.159538476924134	0.197114672343404	NOT
PCDHB15	0.134960579995285	0.504200039659482	0.555697458533847	NOT
PCDHB18	0.151662065990114	0.623706886836477	0.670429227408356	NOT
PCDHB2	1.74507169688005	8.23915653808037e-07	2.05192973312888e-06	UP
